frame_no,image_anomaly,component,component_anomaly,image_fullname,se_filenmae,colors_found,colors_in_component,time_load_t,time_component_t,time_full_t,time_load_total_dt,time_component_total_dt,time_full_dt
2067,NORMAL,PLeft,NORMAL,1751540488635230300_2067_10000000000000000,1751540488447363600_2067_10000000000000000,18,10,0.09149622917175293,0.03366494178771973,0.12516117095947266,0:00:00.091496,0:00:00.033665,0:00:00.125161
2067,NORMAL,ConvBelt,NORMAL,1751540488635230300_2067_10000000000000000,1751540488447363600_2067_10000000000000000,18,14,0.09149622917175293,0.038222551345825195,0.12971878051757812,0:00:00.091496,0:00:00.038222,0:00:00.129718
2067,NORMAL,PRight,NORMAL,1751540488635230300_2067_10000000000000000,1751540488447363600_2067_10000000000000000,18,16,0.09149622917175293,0.03735542297363281,0.12885165214538574,0:00:00.091496,0:00:00.037355,0:00:00.128851
2067,NORMAL,RoboArm,NORMAL,1751540488635230300_2067_10000000000000000,1751540488447363600_2067_10000000000000000,18,13,0.09149622917175293,0.03607344627380371,0.12756967544555664,0:00:00.091496,0:00:00.036073,0:00:00.127569
2068,NORMAL,PLeft,NORMAL,1751540488838603700_2068_10000000000000000,1751540488649963800_2068_10000000000000000,18,10,0.09384942054748535,0.03482198715209961,0.12867140769958496,0:00:00.093849,0:00:00.034822,0:00:00.128671
2068,NORMAL,ConvBelt,NORMAL,1751540488838603700_2068_10000000000000000,1751540488649963800_2068_10000000000000000,18,14,0.09384942054748535,0.034813642501831055,0.1286630630493164,0:00:00.093849,0:00:00.034814,0:00:00.128663
2068,NORMAL,PRight,NORMAL,1751540488838603700_2068_10000000000000000,1751540488649963800_2068_10000000000000000,18,16,0.09384942054748535,0.03760361671447754,0.1314530372619629,0:00:00.093849,0:00:00.037603,0:00:00.131452
2068,NORMAL,RoboArm,NORMAL,1751540488838603700_2068_10000000000000000,1751540488649963800_2068_10000000000000000,18,13,0.09384942054748535,0.03153085708618164,0.125380277633667,0:00:00.093849,0:00:00.031531,0:00:00.125380
2069,NORMAL,PLeft,NORMAL,1751540489055762300_2069_10000000000000000,1751540489039785700_2069_10000000000000000,19,10,0.09547710418701172,0.03126883506774902,0.12674593925476074,0:00:00.095478,0:00:00.031268,0:00:00.126746
2069,NORMAL,ConvBelt,NORMAL,1751540489055762300_2069_10000000000000000,1751540489039785700_2069_10000000000000000,19,14,0.09547710418701172,0.03600811958312988,0.1314852237701416,0:00:00.095478,0:00:00.036008,0:00:00.131486
2069,NORMAL,PRight,NORMAL,1751540489055762300_2069_10000000000000000,1751540489039785700_2069_10000000000000000,19,16,0.09547710418701172,0.03494119644165039,0.1304183006286621,0:00:00.095478,0:00:00.034941,0:00:00.130419
2069,NORMAL,RoboArm,NORMAL,1751540489055762300_2069_10000000000000000,1751540489039785700_2069_10000000000000000,19,14,0.09547710418701172,0.0323941707611084,0.12787127494812012,0:00:00.095478,0:00:00.032394,0:00:00.127872
2070,NORMAL,PLeft,NORMAL,1751540489456770300_2070_10000000000000000,1751540489250678800_2070_10000000000000000,19,10,0.09082984924316406,0.04047274589538574,0.1313025951385498,0:00:00.090830,0:00:00.040473,0:00:00.131303
2070,NORMAL,ConvBelt,NORMAL,1751540489456770300_2070_10000000000000000,1751540489250678800_2070_10000000000000000,19,14,0.09082984924316406,0.038031816482543945,0.128861665725708,0:00:00.090830,0:00:00.038032,0:00:00.128862
2070,NORMAL,PRight,NORMAL,1751540489456770300_2070_10000000000000000,1751540489250678800_2070_10000000000000000,19,16,0.09082984924316406,0.040184736251831055,0.13101458549499512,0:00:00.090830,0:00:00.040185,0:00:00.131015
2070,NORMAL,RoboArm,NORMAL,1751540489456770300_2070_10000000000000000,1751540489250678800_2070_10000000000000000,19,14,0.09082984924316406,0.03502178192138672,0.12585163116455078,0:00:00.090830,0:00:00.035022,0:00:00.125852
2071,NORMAL,PLeft,NORMAL,1751540489655648600_2071_10000000000000000,1751540489472711600_2071_10000000000000000,19,10,0.09761261940002441,0.0348048210144043,0.1324174404144287,0:00:00.097613,0:00:00.034805,0:00:00.132418
2071,NORMAL,ConvBelt,NORMAL,1751540489655648600_2071_10000000000000000,1751540489472711600_2071_10000000000000000,19,14,0.09761261940002441,0.03916192054748535,0.13677453994750977,0:00:00.097613,0:00:00.039162,0:00:00.136775
2071,NORMAL,PRight,NORMAL,1751540489655648600_2071_10000000000000000,1751540489472711600_2071_10000000000000000,19,16,0.09761261940002441,0.045873403549194336,0.14348602294921875,0:00:00.097613,0:00:00.045873,0:00:00.143486
2071,NORMAL,RoboArm,NORMAL,1751540489655648600_2071_10000000000000000,1751540489472711600_2071_10000000000000000,19,14,0.09761261940002441,0.03167891502380371,0.12929153442382812,0:00:00.097613,0:00:00.031679,0:00:00.129292
2072,NORMAL,PLeft,NORMAL,1751540489847139900_2072_10000000000000000,1751540489865729400_2072_10000000000000000,19,10,0.09906005859375,0.03268003463745117,0.13174009323120117,0:00:00.099060,0:00:00.032680,0:00:00.131740
2072,NORMAL,ConvBelt,NORMAL,1751540489847139900_2072_10000000000000000,1751540489865729400_2072_10000000000000000,19,14,0.09906005859375,0.04093027114868164,0.13999032974243164,0:00:00.099060,0:00:00.040930,0:00:00.139990
2072,NORMAL,PRight,NORMAL,1751540489847139900_2072_10000000000000000,1751540489865729400_2072_10000000000000000,19,16,0.09906005859375,0.03497648239135742,0.13403654098510742,0:00:00.099060,0:00:00.034976,0:00:00.134036
2072,NORMAL,RoboArm,NORMAL,1751540489847139900_2072_10000000000000000,1751540489865729400_2072_10000000000000000,19,13,0.09906005859375,0.03394484519958496,0.13300490379333496,0:00:00.099060,0:00:00.033945,0:00:00.133005
2073,NORMAL,PLeft,NORMAL,1751540490040894400_2073_10000000000000000,1751540490067228100_2073_10000000000000000,18,10,0.0934915542602539,0.03184175491333008,0.12533330917358398,0:00:00.093492,0:00:00.031842,0:00:00.125334
2073,NORMAL,ConvBelt,NORMAL,1751540490040894400_2073_10000000000000000,1751540490067228100_2073_10000000000000000,18,14,0.0934915542602539,0.03800821304321289,0.1314997673034668,0:00:00.093492,0:00:00.038008,0:00:00.131500
2073,NORMAL,PRight,NORMAL,1751540490040894400_2073_10000000000000000,1751540490067228100_2073_10000000000000000,18,16,0.0934915542602539,0.03715634346008301,0.13064789772033691,0:00:00.093492,0:00:00.037157,0:00:00.130649
2073,NORMAL,RoboArm,NORMAL,1751540490040894400_2073_10000000000000000,1751540490067228100_2073_10000000000000000,18,12,0.0934915542602539,0.03206992149353027,0.12556147575378418,0:00:00.093492,0:00:00.032070,0:00:00.125562
2074,NORMAL,PLeft,NORMAL,1751540490428938900_2074_10000000000000000,1751540490251435300_2074_10000000000000000,18,10,0.09691858291625977,0.03616595268249512,0.13308453559875488,0:00:00.096919,0:00:00.036166,0:00:00.133085
2074,NORMAL,ConvBelt,NORMAL,1751540490428938900_2074_10000000000000000,1751540490251435300_2074_10000000000000000,18,14,0.09691858291625977,0.03713726997375488,0.13405585289001465,0:00:00.096919,0:00:00.037137,0:00:00.134056
2074,NORMAL,PRight,NORMAL,1751540490428938900_2074_10000000000000000,1751540490251435300_2074_10000000000000000,18,16,0.09691858291625977,0.03672075271606445,0.13363933563232422,0:00:00.096919,0:00:00.036721,0:00:00.133640
2074,NORMAL,RoboArm,NORMAL,1751540490428938900_2074_10000000000000000,1751540490251435300_2074_10000000000000000,18,12,0.09691858291625977,0.034033775329589844,0.1309523582458496,0:00:00.096919,0:00:00.034034,0:00:00.130953
2075,NORMAL,PLeft,NORMAL,1751540490631761100_2075_10000000000000000,1751540490450801800_2075_10000000000000000,18,10,0.10030579566955566,0.03983473777770996,0.14014053344726562,0:00:00.100306,0:00:00.039835,0:00:00.140141
2075,NORMAL,ConvBelt,NORMAL,1751540490631761100_2075_10000000000000000,1751540490450801800_2075_10000000000000000,18,14,0.10030579566955566,0.03795194625854492,0.13825774192810059,0:00:00.100306,0:00:00.037952,0:00:00.138258
2075,NORMAL,PRight,NORMAL,1751540490631761100_2075_10000000000000000,1751540490450801800_2075_10000000000000000,18,16,0.10030579566955566,0.03909754753112793,0.1394033432006836,0:00:00.100306,0:00:00.039097,0:00:00.139403
2075,NORMAL,RoboArm,NORMAL,1751540490631761100_2075_10000000000000000,1751540490450801800_2075_10000000000000000,18,12,0.10030579566955566,0.03680157661437988,0.13710737228393555,0:00:00.100306,0:00:00.036802,0:00:00.137108
2076,NORMAL,PLeft,NORMAL,1751540490832401300_2076_10000000000000000,1751540490660981100_2076_10000000000000000,18,10,0.09595894813537598,0.031838178634643555,0.12779712677001953,0:00:00.095959,0:00:00.031838,0:00:00.127797
2076,NORMAL,ConvBelt,NORMAL,1751540490832401300_2076_10000000000000000,1751540490660981100_2076_10000000000000000,18,14,0.09595894813537598,0.03963065147399902,0.135589599609375,0:00:00.095959,0:00:00.039630,0:00:00.135589
2076,NORMAL,PRight,NORMAL,1751540490832401300_2076_10000000000000000,1751540490660981100_2076_10000000000000000,18,16,0.09595894813537598,0.04070162773132324,0.13666057586669922,0:00:00.095959,0:00:00.040702,0:00:00.136661
2076,NORMAL,RoboArm,NORMAL,1751540490832401300_2076_10000000000000000,1751540490660981100_2076_10000000000000000,18,12,0.09595894813537598,0.039132118225097656,0.13509106636047363,0:00:00.095959,0:00:00.039132,0:00:00.135091
2077,NORMAL,PLeft,NORMAL,1751540491034111400_2077_10000000000000000,1751540490847848900_2077_10000000000000000,19,10,0.10016059875488281,0.035884857177734375,0.1360454559326172,0:00:00.100161,0:00:00.035885,0:00:00.136046
2077,NORMAL,ConvBelt,NORMAL,1751540491034111400_2077_10000000000000000,1751540490847848900_2077_10000000000000000,19,14,0.10016059875488281,0.040917158126831055,0.14107775688171387,0:00:00.100161,0:00:00.040917,0:00:00.141078
2077,NORMAL,PRight,NORMAL,1751540491034111400_2077_10000000000000000,1751540490847848900_2077_10000000000000000,19,16,0.10016059875488281,0.040529489517211914,0.14069008827209473,0:00:00.100161,0:00:00.040530,0:00:00.140691
2077,NORMAL,RoboArm,NORMAL,1751540491034111400_2077_10000000000000000,1751540490847848900_2077_10000000000000000,19,13,0.10016059875488281,0.03564763069152832,0.13580822944641113,0:00:00.100161,0:00:00.035648,0:00:00.135809
2078,NORMAL,PLeft,NORMAL,1751540491230397300_2078_10000000000000000,1751540491049628100_2078_10000000000000000,19,10,0.08994340896606445,0.03399968147277832,0.12394309043884277,0:00:00.089943,0:00:00.034000,0:00:00.123943
2078,NORMAL,ConvBelt,NORMAL,1751540491230397300_2078_10000000000000000,1751540491049628100_2078_10000000000000000,19,14,0.08994340896606445,0.03714108467102051,0.12708449363708496,0:00:00.089943,0:00:00.037142,0:00:00.127085
2078,NORMAL,PRight,NORMAL,1751540491230397300_2078_10000000000000000,1751540491049628100_2078_10000000000000000,19,17,0.08994340896606445,0.03999900817871094,0.1299424171447754,0:00:00.089943,0:00:00.039999,0:00:00.129942
2078,NORMAL,RoboArm,NORMAL,1751540491230397300_2078_10000000000000000,1751540491049628100_2078_10000000000000000,19,13,0.08994340896606445,0.03201627731323242,0.12195968627929688,0:00:00.089943,0:00:00.032016,0:00:00.121959
2079,NORMAL,PLeft,NORMAL,1751540491430051300_2079_10000000000000000,1751540491250304700_2079_10000000000000000,18,10,0.09165835380554199,0.03303122520446777,0.12468957901000977,0:00:00.091659,0:00:00.033031,0:00:00.124690
2079,NORMAL,ConvBelt,NORMAL,1751540491430051300_2079_10000000000000000,1751540491250304700_2079_10000000000000000,18,14,0.09165835380554199,0.0351409912109375,0.1267993450164795,0:00:00.091659,0:00:00.035141,0:00:00.126800
2079,NORMAL,PRight,NORMAL,1751540491430051300_2079_10000000000000000,1751540491250304700_2079_10000000000000000,18,17,0.09165835380554199,0.037029266357421875,0.12868762016296387,0:00:00.091659,0:00:00.037029,0:00:00.128688
2079,NORMAL,RoboArm,NORMAL,1751540491430051300_2079_10000000000000000,1751540491250304700_2079_10000000000000000,18,12,0.09165835380554199,0.03220677375793457,0.12386512756347656,0:00:00.091659,0:00:00.032207,0:00:00.123866
2080,NORMAL,PLeft,NORMAL,1751540491638344600_2080_10000000000000000,1751540491447434500_2080_10000000000000000,18,10,0.08542943000793457,0.03184199333190918,0.11727142333984375,0:00:00.085430,0:00:00.031842,0:00:00.117272
2080,NORMAL,ConvBelt,NORMAL,1751540491638344600_2080_10000000000000000,1751540491447434500_2080_10000000000000000,18,14,0.08542943000793457,0.03693413734436035,0.12236356735229492,0:00:00.085430,0:00:00.036934,0:00:00.122364
2080,NORMAL,PRight,NORMAL,1751540491638344600_2080_10000000000000000,1751540491447434500_2080_10000000000000000,18,17,0.08542943000793457,0.04138660430908203,0.1268160343170166,0:00:00.085430,0:00:00.041386,0:00:00.126816
2080,NORMAL,RoboArm,NORMAL,1751540491638344600_2080_10000000000000000,1751540491447434500_2080_10000000000000000,18,12,0.08542943000793457,0.037490129470825195,0.12291955947875977,0:00:00.085430,0:00:00.037490,0:00:00.122920
2081,NORMAL,PLeft,NORMAL,1751540491832373400_2081_10000000000000000,1751540491654078200_2081_10000000000000000,18,10,0.0862424373626709,0.031870365142822266,0.11811280250549316,0:00:00.086242,0:00:00.031870,0:00:00.118112
2081,NORMAL,ConvBelt,NORMAL,1751540491832373400_2081_10000000000000000,1751540491654078200_2081_10000000000000000,18,14,0.0862424373626709,0.0368196964263916,0.1230621337890625,0:00:00.086242,0:00:00.036820,0:00:00.123062
2081,NORMAL,PRight,NORMAL,1751540491832373400_2081_10000000000000000,1751540491654078200_2081_10000000000000000,18,17,0.0862424373626709,0.04509735107421875,0.13133978843688965,0:00:00.086242,0:00:00.045098,0:00:00.131340
2081,NORMAL,RoboArm,NORMAL,1751540491832373400_2081_10000000000000000,1751540491654078200_2081_10000000000000000,18,12,0.0862424373626709,0.03569364547729492,0.12193608283996582,0:00:00.086242,0:00:00.035694,0:00:00.121936
2082,NORMAL,PLeft,NORMAL,1751540492039307600_2082_10000000000000000,1751540491870589000_2082_10000000000000000,17,10,0.09462285041809082,0.034957170486450195,0.12958002090454102,0:00:00.094623,0:00:00.034957,0:00:00.129580
2082,NORMAL,ConvBelt,NORMAL,1751540492039307600_2082_10000000000000000,1751540491870589000_2082_10000000000000000,17,14,0.09462285041809082,0.04238390922546387,0.1370067596435547,0:00:00.094623,0:00:00.042383,0:00:00.137006
2082,NORMAL,PRight,NORMAL,1751540492039307600_2082_10000000000000000,1751540491870589000_2082_10000000000000000,17,14,0.09462285041809082,0.03841567039489746,0.13303852081298828,0:00:00.094623,0:00:00.038416,0:00:00.133039
2082,NORMAL,RoboArm,NORMAL,1751540492039307600_2082_10000000000000000,1751540491870589000_2082_10000000000000000,17,11,0.09462285041809082,0.03413820266723633,0.12876105308532715,0:00:00.094623,0:00:00.034138,0:00:00.128761
2083,NORMAL,PLeft,NORMAL,1751540492236500100_2083_10000000000000000,1751540492057096300_2083_10000000000000000,17,10,0.09603333473205566,0.03268933296203613,0.1287226676940918,0:00:00.096033,0:00:00.032690,0:00:00.128723
2083,NORMAL,ConvBelt,NORMAL,1751540492236500100_2083_10000000000000000,1751540492057096300_2083_10000000000000000,17,14,0.09603333473205566,0.04555368423461914,0.1415870189666748,0:00:00.096033,0:00:00.045554,0:00:00.141587
2083,NORMAL,PRight,NORMAL,1751540492236500100_2083_10000000000000000,1751540492057096300_2083_10000000000000000,17,14,0.09603333473205566,0.03871583938598633,0.134749174118042,0:00:00.096033,0:00:00.038715,0:00:00.134748
2083,NORMAL,RoboArm,NORMAL,1751540492236500100_2083_10000000000000000,1751540492057096300_2083_10000000000000000,17,11,0.09603333473205566,0.0351414680480957,0.13117480278015137,0:00:00.096033,0:00:00.035141,0:00:00.131174
2084,ANOMALOUS,PLeft,NORMAL,1751540492430575800_2084_10000000000000000,1751540492253877500_2084_10000000000000000,19,10,0.09902644157409668,0.034627676010131836,0.13365411758422852,0:00:00.099026,0:00:00.034628,0:00:00.133654
2084,ANOMALOUS,ConvBelt,NORMAL,1751540492430575800_2084_10000000000000000,1751540492253877500_2084_10000000000000000,19,14,0.09902644157409668,0.03970956802368164,0.13873600959777832,0:00:00.099026,0:00:00.039709,0:00:00.138735
2084,ANOMALOUS,PRight,NORMAL,1751540492430575800_2084_10000000000000000,1751540492253877500_2084_10000000000000000,19,14,0.09902644157409668,0.042591094970703125,0.1416175365447998,0:00:00.099026,0:00:00.042591,0:00:00.141617
2084,ANOMALOUS,RoboArm,NORMAL,1751540492430575800_2084_10000000000000000,1751540492253877500_2084_10000000000000000,19,11,0.09902644157409668,0.035315513610839844,0.13434195518493652,0:00:00.099026,0:00:00.035315,0:00:00.134341
2085,ANOMALOUS,PLeft,NORMAL,1751540492636102700_2085_10000000000000000,1751540492456004400_2085_10000000000000000,19,10,0.08806347846984863,0.0344235897064209,0.12248706817626953,0:00:00.088063,0:00:00.034424,0:00:00.122487
2085,ANOMALOUS,ConvBelt,NORMAL,1751540492636102700_2085_10000000000000000,1751540492456004400_2085_10000000000000000,19,14,0.08806347846984863,0.03762364387512207,0.1256871223449707,0:00:00.088063,0:00:00.037624,0:00:00.125687
2085,ANOMALOUS,PRight,NORMAL,1751540492636102700_2085_10000000000000000,1751540492456004400_2085_10000000000000000,19,14,0.08806347846984863,0.041974782943725586,0.13003826141357422,0:00:00.088063,0:00:00.041975,0:00:00.130038
2085,ANOMALOUS,RoboArm,NORMAL,1751540492636102700_2085_10000000000000000,1751540492456004400_2085_10000000000000000,19,11,0.08806347846984863,0.0329740047454834,0.12103748321533203,0:00:00.088063,0:00:00.032973,0:00:00.121036
2086,ANOMALOUS,PLeft,NORMAL,1751540492849783900_2086_10000000000000000,1751540492656226200_2086_10000000000000000,19,10,0.09529876708984375,0.03809475898742676,0.1333935260772705,0:00:00.095298,0:00:00.038095,0:00:00.133393
2086,ANOMALOUS,ConvBelt,NORMAL,1751540492849783900_2086_10000000000000000,1751540492656226200_2086_10000000000000000,19,14,0.09529876708984375,0.03973531723022461,0.13503408432006836,0:00:00.095298,0:00:00.039736,0:00:00.135034
2086,ANOMALOUS,PRight,NORMAL,1751540492849783900_2086_10000000000000000,1751540492656226200_2086_10000000000000000,19,14,0.09529876708984375,0.04308342933654785,0.1383821964263916,0:00:00.095298,0:00:00.043084,0:00:00.138382
2086,ANOMALOUS,RoboArm,NORMAL,1751540492849783900_2086_10000000000000000,1751540492656226200_2086_10000000000000000,19,11,0.09529876708984375,0.03529524803161621,0.13059401512145996,0:00:00.095298,0:00:00.035295,0:00:00.130593
2087,ANOMALOUS,PLeft,NORMAL,1751540493033559400_2087_10000000000000000,1751540492866881500_2087_10000000000000000,20,10,0.09254908561706543,0.03691530227661133,0.12946438789367676,0:00:00.092549,0:00:00.036916,0:00:00.129465
